Code;Gencod;Long_Name;Short_Name;VAT_Code;Purchase_Price;Nomenclature;SousFamilleDistri_Code;FamilleDistri_Code;Categorie_Code
690745;3178040690745;500ML MIR VINAIGR PAMPLEMO(CU);500ML MIR VINA;2 ;1.18;0115131010;70;500;ZZ
443127;3256224191391;230G PATE A TARTE BRISEE U    ;230G PATE A TA;1 ;0.5;0240390505;33;380;8 
411023;3256225074532;1L NETTOYANT GEL JAVELISE U   ;1L NETTOYANT G;2 ;0.73;0115131510;30;510;8 
238247;5000112609691;12X15CL BTES COCA COLA WORLD C;12X15CL BTES C;1 ;3.73;0110100505;21;300;3 
NULL;3256225073207;750ML LIQUIDE VSL CITRON U    ;750ML LIQUIDE ;2 ;0.64;0115131010;70;500;8 
022531;3124480183811;2L OASIS ORANGE               ;2L OASIS ORANG;1 ;1.66;0110100515;50;300;3 
477312;3256220126670;1/4 FILET MAQUEREAUX MUSCADE U;1/4 FILET MAQU;1 ;0.89;0105051005;30;220;8 
026072;3256224758631;X2 AMP.SPHERE HALO U 100W E27 ;X2 AMP.SPHERE ;2 ;1.67;0320721005;35;610;8 
668638;3574661065335;DCH.VERV/CITR.P/MARSEILL.250ML;DCH.VERV/CITR.;2 ;1.38;0120152510;20;650;3 
518053;3272036004841;70CL SIROP CITRONNADE VALDONNE;70CL SIROP CIT;1 ;2.09;0110101005;62;300;3 
004438;0000000004438;PRUNE PRESIDENT NOIRE ALL 45+ ;PRUNE PRESIDEN;1 ;1.6;0230349900;91;440;ZZ
004542;0000000004542;(MT)ENDIVE SACHET             ;ENDIVE SACHET ;1 ;1.55;0230359900;93;450;ZZ
426484;3256220125772;500G BATONNETS SAVEUR CRABE U ;500G BATONNETS;1 ;2.29;0240402530;2 ;491;8 
696869;3256221675474;200ML GAR DERMOPROTECT BYU    ;200ML GAR DERM;2 ;1.16;0120151510;35;660;10
059994;0000080176831;PACK DE 9 KINDER COUNTRY      ;PACK DE 9 KIND;1 ;2.26;0105022005;45;60 ;3 
605402;3254690086005;1.5L PRESSADE NECTAR ORANG BIO;1.5L PRESSADE ;1 ;1.6;0110101505;31;300;3 
536459;3038354190402;210G PANZANI TOMATE BASILIC   ;210G PANZANI T;1 ;0.91;0105034510;90;140;3 
004435;0000000004435;(FL)PRUNE VERTE REINE CL      ;PRUNE VERTE RE;1 ;1.85;0105012000;91;440;ZZ
124579;3281780887914;300G TABOULET ORIENTAL H.OLIVE;300G TABOULET ;1 ;0.96;0240391520;53;380;3 
480789;3329770053472;850G YOP CITRON               ;850G YOP CITRO;1 ;1.35;0225290505;25;418;3 
507379;3256221976922;720G PREPAFLAN PATISS.OEUFS U ;720G PREPAFLAN;1 ;1.19;0105030525;50;80 ;8 
613138;3256223371824;8/10 COEURS ARTICHAUTS U      ;8/10 COEURS AR;1 ;1.29;0105043505;32;210;8 
153366;3517140002001;50CL BOUCHON SPORT EAU SOURCE ;50CL BOUCHON S;1 ;0.16;0110103005;11;320;ZZ
072780;3392460482906;300G PAIN GRILLE GOURMAND     ;300G PAIN GRIL;1 ;1.9;0105010505;25;10 ;3 
072366;3138670244503;1L PALERMO SANS ALCOOL ROUGE  ;1L PALERMO SAN;1 ;2.58;0110120505;95;360;3 
059392;5410228141877;6X25CL BIERE HOEGAARDEN BLC   ;6X25CL BIERE H;2 ;3.14;0110102005;30;310;3 
618243;3387390321357;450G FITNESS CEREALES         ;450G FITNESS C;1 ;2.12;0105012010;20;40 ;3 
413261;3042061410012;25ST INFUS TISANIERE APRES-REP;25ST INFUS TIS;1 ;1.53;0105011505;15;50 ;3 
027109;3256224363378;500ML RECH.CR.LAV.RSE/CERI.BYU;500ML RECH.CR.;2 ;0.64;0120152515;15;650;10
009078;0000000009078;(FL)COURGETTE FLEUR           ;COUGETTE FLEUR;1 ;4.18;0105012000;91;440;ZZ
897978;3182611231466;100G SAVON MARS BIO AMAND DOUC;100G SAVON MAR;2 ;0.97;0115130505;10;500;3 
431502;3211203430625;75CL COST NIMES VALMONT RGE 13;75CL COST NIME;2 ;1.51;0110111010;22;340;1 
061705;3770001766195;75CL VDP D.NESTUBY RS CUV.PT N;75CL VDP D.NES;2 ;2.25;0110110510;11;340;3 
389959;3256221011005;1KG FARINE DE BLE PATISSIERE U;1KG FARINE DE ;1 ;0.58;0105031005;10;100;8 
475580;3660992080045;1KG RIZ LONG BASMATI BIEN VU  ;1KG RIZ LONG B;1 ;1.04;0105041505;30;120;9 
047468;3502110006844;1.5L LIPTONIC ORIGINAL BP     ;1.5L LIPTONIC ;1 ;1.44;0110100510;25;300;3 
710134;3608580765653;4X50G MOUSSE CHOCO BONNE MAMAN;4X50G MOUSSE C;1 ;1.32;0225291005;41;418;3 
444644;3256224310266;4X25G ROQUEF AOP LT CRU 52% U ;4X25G ROQUEF A;1 ;1.4;0225282005;18;420;8 
429953;9002515425249;75CL PAGO BANANE PET          ;75CL PAGO BANA;1 ;1.09;0110101505;40;300;3 
870104;3133200161565;15 ETUI MOUCHOIR MENTHOL LOTUS;15 ETUI MOUCHO;2 ;1.4;0120162010;20;670;3 
015314;3509140008916;ST 360 G   BATNA         KREMA;ST 360 G   BAT;2 ;1.53;0105022510;80;70 ;3 
198853;3254380003756;5L BIDON EAU CRISTALINE       ;5L BIDON EAU C;1 ;0.59;0110103005;10;320;3 
056019;3092718605247;60CL BIDON PECHE TEISSEIRE    ;60CL BIDON PEC;1 ;2.43;0110101005;60;300;3 
215231;7613035618237;162 G ESCARGOTS NOIR LANVIN   ;162 G ESCARGOT;1 ;4.43;0105024020;42;61 ;ZZ
004612;0000000004612;GINGEMBRE                     ;GINGEMBRE     ;1 ;4.9;0230349900;91;440;ZZ
483478;3162050014011;250ML FLAC AROME FLEUR ORANGER;250ML FLAC ARO;1 ;1.08;0105030515;40;80 ;3 
205032;5413548019932;120G KINDER SURPRISE FILLE T6 ;120G KINDER SU;2 ;4.02;0105024015;12;61 ;ZZ
072722;3017760002905;120G PTT ECOL CHOC TENDRE LAIT;120G PTT ECOL ;1 ;1.38;0105021005;34;20 ;3 
442472;3256221106404;6X50CL EAU MINERAL.NAT.GAZEU.U;6X50CL EAU MIN;1 ;1.3;0110103005;31;320;8 
580539;3056440085197;PQ 100G SNACKY          BELIN ;PQ 100G SNACKY;1 ;0.6;0105020505;10;20 ;3 
037497;3165950231014;1/3 SALADIERE MEXICANA SAUPIQ ;1/3 SALADIERE ;1 ;1.51;0105051005;25;220;3 
597586;8410234628062;115G CALAMARS MORC SAUCE AMERI;115G CALAMARS ;1 ;0.71;0105051005;80;220;3 
500296;3256220177245;300G FIL/COLIN RIZ/PTS LEGUM.U;300G FIL/COLIN;1 ;1.2;0215242015;50;390;8 
003401;0000000003401;(MT)AVOCAT PIECE              ;AVOCAT PIECE  ;1 ;0.68;0105012000;91;450;ZZ
403399;3180280403399;LAMBRUSCO RG VILLA VERONI (CU);LAMBRUSCO RG V;2 ;1.73;0110111010;70;340;ZZ
979060;3256221979060;MOUCH.BLC CLASSIQ.U ETUIS(CU) ;MOUCH.BLC CLAS;2 ;0.7;0120162010;20;670;ZZ
333958;8710438057928;400G AMERICAN BUN 4 FROM      ;400G AMERICAN ;1 ;2.19;0215241010;11;390;3 
NULL;3103220032008;HARIBO TAGADA PINK SACHET 250G;HARIBO TAGADA ;2 ;0.86;0105022515;10;70 ;3 
248585;3068320110097;1L BADOIT PETILLANTE ROUGE    ;1L BADOIT PETI;1 ;0.57;0110103005;30;320;ZZ
034889;3240932422359;300G RAVIOLI JAMBON LUSTUCRU  ;300G RAVIOLI J;1 ;1.59;0240390515;35;380;3 
540107;3392460481114;PQ 34T BISCOTTES S/SEL  HEUDEB;PQ 34T BISCOTT;1 ;1.18;0105010505;55;10 ;3 
415564;3256223014578;75CL BIDON SIROP PECHE U      ;75CL BIDON SIR;1 ;1.36;0110101005;60;300;8 
NULL;3256221095241;4 DOSE FLAN CHOCOLAT U        ;4 DOSE FLAN CH;1 ;0.79;0105030525;50;80 ;8 
001145;3256223682357;1L BOISSON THE PECHE U PET    ;1L BOISSON THE;1 ;0.68;0110100510;25;300;8 
009918;0000000009918;(FL)BAGUETTE TRAD MACC(CU)    ;BAGUETTE TRAD ;1 ;0.8;0105012000;91;440;ZZ
135619;3033490917357;4X125G ACTIVIA FRAISE         ;4X125G ACTIVIA;1 ;1.34;0225291510;19;418;3 
